_unit_id,_worker_id,identity_hate,obscene,threat,insult
6Ab+cJXFL8+mDf08DNpGL+sTzmw=,BZBTBnOHZJlXLL7/biFk7bkQX0M=,0,0,0,0
6Ab+cJXFL8+mDf08DNpGL+sTzmw=,Xya7/QbomdhcE1KWyHL4M9PdEb8=,0,0,0,0
6Ab+cJXFL8+mDf08DNpGL+sTzmw=,oXVPgUNb168RqslsRhJhxBcKsBg=,1,1,0,0
6Ab+cJXFL8+mDf08DNpGL+sTzmw=,8Dc5Jswp8YFs+eByWRyOtSap8/g=,0,0,0,0
6Ab+cJXFL8+mDf08DNpGL+sTzmw=,fbTlJc1EkYeofGqAPw35GCehEwc=,0,0,0,0
0lUTSiZj91zPBFgsaXepUeCziHQ=,J5qMi+uW+ID6X8SdQBy9dR1/JBY=,0,0,0,0
0lUTSiZj91zPBFgsaXepUeCziHQ=,8n8aOBjPf5t4OyqsZtI1VShKInc=,0,0,0,0
0lUTSiZj91zPBFgsaXepUeCziHQ=,HxP7nPqzAnfb/V123mSMdWy2Gt0=,0,0,0,0
wXnyr6h0MhysmqVvBM1zVG7pPnk=,ErywoYd1XqJTV3dNuWufpA26A6o=,0,0,0,0
wXnyr6h0MhysmqVvBM1zVG7pPnk=,MO5lSa27wndHyO2+cPo/3/x5uH8=,0,0,0,0
wXnyr6h0MhysmqVvBM1zVG7pPnk=,SkG7asXZzUrxhR1H+EXyg6MfkTQ=,0,0,0,0
Wlqxe8pAHmz+MJoXU7rdrBcfOUU=,kRM/oRShZhDGZ1rFxGW70TfQCI0=,0,0,0,0
Wlqxe8pAHmz+MJoXU7rdrBcfOUU=,yRwQuhNk2gKg6JwaDXDjVoPvzTQ=,0,0,0,0
Wlqxe8pAHmz+MJoXU7rdrBcfOUU=,wr756+HmdmcBnes6ne5N5QfjC8s=,0,0,0,0
xA/+jpdiokVyAfoTx6dwG8aSsm0=,2pBMdUKCOOky6XElX6wbVjljBwk=,0,0,0,0
xA/+jpdiokVyAfoTx6dwG8aSsm0=,BHlCYV9iRvq1BwnupCrp+TT58xw=,0,0,0,0
xA/+jpdiokVyAfoTx6dwG8aSsm0=,ZW2xFvNxlv5vHnX2d3xwwK3hNsA=,0,0,0,0
oUnYyNHR6L9ohoYOTUMT/wtph4c=,TP+5Va4Yod/FOKBlwrxtuAaxnq0=,0,0,0,0
oUnYyNHR6L9ohoYOTUMT/wtph4c=,RQHaWh4JMpHbnLPkt4atOqCRIVk=,0,0,0,0
oUnYyNHR6L9ohoYOTUMT/wtph4c=,lgKZz0eRfahFRZn/n7UIjL7d8mA=,0,0,0,0
oUnYyNHR6L9ohoYOTUMT/wtph4c=,TFvpo8vDCdu9NhdFd5cVgDiAPHc=,0,0,0,0
oUnYyNHR6L9ohoYOTUMT/wtph4c=,F0yPZp+y/QgStY3atO1yoCGyDiY=,0,0,0,0
aQzUm0NYiOIGItk4ZIfGL6ebKLs=,205REKrk+RqQ8rUjej2PyLFC4U8=,0,0,0,0
aQzUm0NYiOIGItk4ZIfGL6ebKLs=,lZ7lT+AlrDPux4S+OUJwej8iQGM=,0,0,0,0
aQzUm0NYiOIGItk4ZIfGL6ebKLs=,j2L2UDYpFUhkszExiJKZUvT1fDY=,0,0,0,0
o72Ig2OAcSjQQgLsHM1QXjRCCuA=,HKodTk51XP7gAZ9xWA/eBpnaoRE=,0,0,0,0
o72Ig2OAcSjQQgLsHM1QXjRCCuA=,QqG+02Fx0KX2doLyDTK24B3afS8=,0,0,0,0
o72Ig2OAcSjQQgLsHM1QXjRCCuA=,ssOKuov08vgY4MLjNcb7rGATVWY=,0,0,0,0
P3EJD7/4K0BKYQ5HXmnsM/1E32M=,P6OKRRKi7bAMpuMgtDKsGRGyg3M=,0,0,0,0
P3EJD7/4K0BKYQ5HXmnsM/1E32M=,QYK+oJ7saAeEH5QwwiBZCykNJJQ=,0,0,0,0
P3EJD7/4K0BKYQ5HXmnsM/1E32M=,TFvpo8vDCdu9NhdFd5cVgDiAPHc=,0,0,0,0
P3EJD7/4K0BKYQ5HXmnsM/1E32M=,yxfF8GKVwWLMvlDIxkLq1mIMIE0=,0,0,0,0
P3EJD7/4K0BKYQ5HXmnsM/1E32M=,Y0ntH91O57gyXBMbUzNdx+xb8X0=,0,0,0,0
tqzWzfkF2XNbugqarYMuEDwBsNQ=,YRyuJuVTlElgoTserOxkEOCUAoM=,0,0,0,0
tqzWzfkF2XNbugqarYMuEDwBsNQ=,2hSYuns6Keh8yRg3sv12cSdLMZk=,0,0,0,0
tqzWzfkF2XNbugqarYMuEDwBsNQ=,6hDecLH3RjO9/NG4wLflYWIJTX8=,0,0,0,0
e56t5eN9OERXElawi65V6+U7mxA=,Etj8V7+7R/jvulT9jbuEg7a2q2E=,0,0,0,0
e56t5eN9OERXElawi65V6+U7mxA=,0859hvvQuWCgby79rP97uH0FxYE=,0,0,0,0
e56t5eN9OERXElawi65V6+U7mxA=,2WKRG3gD2I+zN+jQuKBA846+Cxc=,0,0,0,0
JroPuzSZ8/Gxs5zmwe1hKDjnb0Q=,ZW2xFvNxlv5vHnX2d3xwwK3hNsA=,0,0,0,0
JroPuzSZ8/Gxs5zmwe1hKDjnb0Q=,/JQwVp8/LNee7A1K665vsqB3QtQ=,0,0,0,0
JroPuzSZ8/Gxs5zmwe1hKDjnb0Q=,Ukq2Hz6I/3weHGLq3k9sA8dbssM=,0,0,0,0
62u/0w/zKEfP/Fc507tE1zuRRAI=,jQxBZxU6OXNiJPfQWOP6TOSmTZI=,0,0,0,0
62u/0w/zKEfP/Fc507tE1zuRRAI=,HxP7nPqzAnfb/V123mSMdWy2Gt0=,0,0,0,0
62u/0w/zKEfP/Fc507tE1zuRRAI=,smQZgJob0hzai6RDRrd8lK2ZYcU=,0,0,0,0
62u/0w/zKEfP/Fc507tE1zuRRAI=,4Jq0MPbDLmL65ZbCb1BrzQfg4Qs=,0,0,0,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,o3FKyhTkQEq17VmDO4FEwsLMqHY=,0,0,0,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,jE6ungxbaDSPrbBqHa40A0NCG5o=,0,0,0,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,xY2TbqDFyzqKfYEgiqtW+FqUV6A=,0,0,0,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,lgKZz0eRfahFRZn/n7UIjL7d8mA=,0,0,0,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,yxfF8GKVwWLMvlDIxkLq1mIMIE0=,0,0,0,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,tCCT+O/aIeEajZ8GGNgPrg7Rb+U=,0,0,0,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,57FKaafYvIhZd/9oOS6YsqssPXM=,0,0,1,0
W4ntRbYTgreM7B0EzIQa4hBHkA0=,9T2ZTRoeX9IqtoMapo5VaCxszKM=,0,0,0,0
4CONNjG+C5A1AnVnrjr8R22rFNE=,gBWKmPra79sLXaPxN+GnK8GEl/s=,0,0,0,0
4CONNjG+C5A1AnVnrjr8R22rFNE=,SgB6hDrcgylxvg2P+L1WcWOPBYQ=,0,0,0,0
4CONNjG+C5A1AnVnrjr8R22rFNE=,9jtJk+9tTV9P+yI2UBUl4THnqCQ=,0,0,0,0
4CONNjG+C5A1AnVnrjr8R22rFNE=,XSgWWmH978/EdCL6orOe91v9XPI=,0,0,0,0
4CONNjG+C5A1AnVnrjr8R22rFNE=,vNiWVQs6zWLEkgWKniYP25cDAIM=,0,0,0,0
CAj+llI2/5rMEwepVW7Y1myyzDQ=,YRzyVQWiH3czTkfeeZqc7DJBHK8=,0,0,0,0
CAj+llI2/5rMEwepVW7Y1myyzDQ=,0CvIaK6uh8cb2Q7n0PsCBgizC/Q=,0,0,0,0
CAj+llI2/5rMEwepVW7Y1myyzDQ=,7cYCqqRJ+hZD/wEGaQKVk/WXkoI=,0,0,0,0
yV7um8ViPV+CoVc9Bpg1CM7j9l8=,c0EadSuKzh2fpv1HeC/mVyNkOL4=,0,0,0,0
yV7um8ViPV+CoVc9Bpg1CM7j9l8=,BZBTBnOHZJlXLL7/biFk7bkQX0M=,0,0,0,0
yV7um8ViPV+CoVc9Bpg1CM7j9l8=,NOBUa2cberNDM9CJbXGlIGD63+M=,0,0,0,0
hvyUpus1gIOCaMaTRWFN2uGB6Ec=,78j/kbj9KW1EmxND6M0urCmFXDg=,0,0,0,0
hvyUpus1gIOCaMaTRWFN2uGB6Ec=,8CvZcVlFVjlWQw+ZoHt/8hTxd+8=,0,0,0,0
hvyUpus1gIOCaMaTRWFN2uGB6Ec=,/tToFjHOM0AhUgiY//DyG/5rW+0=,0,0,0,0
SedYtFFHT+ghaeSju2DWi1Ma4bc=,2Scnb808WGms7mZuVvWSqy8jin4=,0,0,0,0
SedYtFFHT+ghaeSju2DWi1Ma4bc=,UVQgteBtXPgEDYSMWsXudvIT3po=,0,0,0,0
SedYtFFHT+ghaeSju2DWi1Ma4bc=,zyD4vqWTv5N9coSMQQPxV2wB0nE=,0,0,0,0
c4M8J+bvvzO9V3nvvRkogTOymQ4=,HxsWIm6rTxdQZBqIBE9AZWLjG+4=,0,0,0,0
c4M8J+bvvzO9V3nvvRkogTOymQ4=,jb5d8Wj/35urf+W+xI7i/06hCEY=,0,0,0,0
c4M8J+bvvzO9V3nvvRkogTOymQ4=,OkGp/VjTv7fA1T76YPQiT608KaA=,0,0,0,0
S4BVDkrVGjp5l8/FepiZD+i+P2E=,3v0KGCr+CzI8sp1rVcXH7TBEN4Y=,0,0,0,0
S4BVDkrVGjp5l8/FepiZD+i+P2E=,lLDw6G8HgBdIw5+GY8l5X4sPGpE=,0,0,0,0
S4BVDkrVGjp5l8/FepiZD+i+P2E=,aP6KuFzd8P+R60b65Sa/tcgeE7g=,0,0,0,0
5ztiu1ONdktiw7fb0GERLlfPRW0=,yRwQuhNk2gKg6JwaDXDjVoPvzTQ=,0,0,0,0
5ztiu1ONdktiw7fb0GERLlfPRW0=,UoUZ0fe2xGUVtmKUn5F3ENN3j6U=,0,0,0,0
5ztiu1ONdktiw7fb0GERLlfPRW0=,lZ7lT+AlrDPux4S+OUJwej8iQGM=,0,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,jm11A1l2/xvkG5Q8GW95wzTgoRI=,0,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,gXLYXIQBeY/EWBq7Nl64GBwpzdo=,1,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,wr756+HmdmcBnes6ne5N5QfjC8s=,0,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,pKKmoNCTf73MfWlY4aba3tBKyM0=,0,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,JpHudwqCfkkXA/GvhW/xgckF49g=,1,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,0YXSUgRr3/On1TpX526a/4qDPjE=,1,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,peQbEox4zejO+O8LKBQql0dxm/U=,1,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,5+e8V7VK0vu7pedPvuWzh2/T6g8=,0,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,t9ZQA547QKyAKbz/DFst9IWiCMA=,0,0,0,0
W5A/jy8ZN2umyODmDOvSmfs1XZo=,2Scnb808WGms7mZuVvWSqy8jin4=,0,0,0,0
0V+n5uWWftcWDdShJTWnk9iipm8=,mF/itRUO6umW9n2ALaXomeYVncE=,0,0,0,0
0V+n5uWWftcWDdShJTWnk9iipm8=,yqcHfdMsfuL+F03e9f2XL6xLqgQ=,0,0,0,0
0V+n5uWWftcWDdShJTWnk9iipm8=,oy82rqF/GhtVY1F8mhy40lcRJSs=,0,0,0,0
pgqzWtukvWTTf5w6Y7Sa26lHpjQ=,PFP+zedQ8DqJqn0UFGPh0FDH7YE=,0,0,0,0
pgqzWtukvWTTf5w6Y7Sa26lHpjQ=,XBC6SZ4FznF+IbKASKHCdlnrvSA=,0,0,0,0
pgqzWtukvWTTf5w6Y7Sa26lHpjQ=,T+OY7w/Il0pvyl+m04v2GdxHFv8=,0,0,0,0
pgqzWtukvWTTf5w6Y7Sa26lHpjQ=,qD1h1qMg/YKbrRaQZtjaKkxTx4E=,0,0,0,0
pgqzWtukvWTTf5w6Y7Sa26lHpjQ=,U41fQH7vHeM3IjOntYpcJGq9P2U=,0,0,0,0
rvmB1QGd2L/YnwXoClHV7/V9u9k=,sg2iIBaRuzwlVdnV5jDAQ0ZmS4c=,0,0,0,0
rvmB1QGd2L/YnwXoClHV7/V9u9k=,PFP+zedQ8DqJqn0UFGPh0FDH7YE=,0,0,0,0
rvmB1QGd2L/YnwXoClHV7/V9u9k=,9xsiv6YebFe7jbO1gWNF1T6QwOE=,0,0,0,0
vNcrLcl9d8v2gKykUUDSVxKz98U=,Ng0b0TbeoxHBaRTYlJL0OxRIass=,0,0,0,0
vNcrLcl9d8v2gKykUUDSVxKz98U=,+2EBAl8GAEaDj9WqVN7VzRkTT2g=,0,0,0,0
vNcrLcl9d8v2gKykUUDSVxKz98U=,xjmFEt/Qlyo5CkcdDFKX2O9LH3A=,0,0,0,0
kiwOJ55TIMYkskUB6d7IV6jrHjI=,BMFCM0/bVplV38Bl1ee7DGZQBYA=,0,0,0,0
kiwOJ55TIMYkskUB6d7IV6jrHjI=,4CszRY2OOdv3ptR14RX/TU3WlpM=,0,0,0,0
kiwOJ55TIMYkskUB6d7IV6jrHjI=,t4/KJ/DfviCUchQFf+3ykKrPNOs=,0,0,0,0
JKq4Odmqwi0gugN2JAOYjm4ERcs=,ZKmPBxM/MZoSNP/ss6UgJ9VLxq8=,0,0,0,0
JKq4Odmqwi0gugN2JAOYjm4ERcs=,K4n4TVH6IhflXjc9spsvOTvaL4U=,0,1,0,0
JKq4Odmqwi0gugN2JAOYjm4ERcs=,wPanAmFfDMoSNiPVGm86BWhfvgY=,0,1,0,0
JKq4Odmqwi0gugN2JAOYjm4ERcs=,9Q3g2CpjTRMl7kImh1nd6M6vykE=,0,1,0,1
JKq4Odmqwi0gugN2JAOYjm4ERcs=,efoXQf25iPLaAzRCo6+aVfF9kPs=,0,1,0,0
hywAPQQUU9uyGGgK3KDLRkeOl9k=,EVyy78nV0IWKcrl6gThHgrH21jE=,0,0,0,0
hywAPQQUU9uyGGgK3KDLRkeOl9k=,fa5GuFQXL47ZAGXIjiAYWaRN2To=,0,0,0,0
hywAPQQUU9uyGGgK3KDLRkeOl9k=,NM/R0zkhbz+WnQRtKPYlX/2M+LE=,0,1,0,0
hywAPQQUU9uyGGgK3KDLRkeOl9k=,Ng0b0TbeoxHBaRTYlJL0OxRIass=,0,0,0,0
hywAPQQUU9uyGGgK3KDLRkeOl9k=,DReGFKQZdAnPowa9/YsGUD1gpAw=,0,0,0,0
c6anHT7tkon4cnaEvpg1KV61B70=,QXR0141372opHMOqc6bqGVAe/c0=,0,0,0,0
c6anHT7tkon4cnaEvpg1KV61B70=,Ng0b0TbeoxHBaRTYlJL0OxRIass=,0,0,0,0
c6anHT7tkon4cnaEvpg1KV61B70=,HxP7nPqzAnfb/V123mSMdWy2Gt0=,0,0,0,0
AwNy/pOFAyM0AQKpz6/r5C3iBI8=,pKKmoNCTf73MfWlY4aba3tBKyM0=,0,0,0,0
AwNy/pOFAyM0AQKpz6/r5C3iBI8=,QqG+02Fx0KX2doLyDTK24B3afS8=,0,0,0,0
AwNy/pOFAyM0AQKpz6/r5C3iBI8=,TLI8oVIEs7DEc+QgsOXzeL/NBis=,0,0,0,0
AwNy/pOFAyM0AQKpz6/r5C3iBI8=,kxUMqh9vC0LrRK0OW0gShFnmz/Q=,0,0,0,0
AwNy/pOFAyM0AQKpz6/r5C3iBI8=,x1s41IWPEzDYIol1A6CQTSu2JDw=,0,0,0,0
I4apOTK9R/eZa9EaYkbRPgQucUc=,vY9qBT+WzZk9Pi8yGtz2RBbDAiM=,0,0,0,0
I4apOTK9R/eZa9EaYkbRPgQucUc=,pQFOwBZCtGNMQA/UQEE277DCOYg=,0,0,0,0
I4apOTK9R/eZa9EaYkbRPgQucUc=,xY2TbqDFyzqKfYEgiqtW+FqUV6A=,0,0,0,0
zdhAF4jFtkbFQNU+RKzEVgm0dOQ=,aKTFyuJUL3GmA5rHrHafoYdTmxQ=,0,0,0,0
zdhAF4jFtkbFQNU+RKzEVgm0dOQ=,RNWoWnKIbx6gfiSof46eZFakUzY=,0,0,0,0
zdhAF4jFtkbFQNU+RKzEVgm0dOQ=,/OUT4SRZjkmPZVhNMDr3nz05WGo=,0,0,0,0
ef2M37e8w2JtCsnNnobMuf9rUiw=,JrGeJTmBqgbG5O1IHJ1o66TA4m8=,0,0,0,0
ef2M37e8w2JtCsnNnobMuf9rUiw=,UVQgteBtXPgEDYSMWsXudvIT3po=,0,0,0,0
ef2M37e8w2JtCsnNnobMuf9rUiw=,c0EadSuKzh2fpv1HeC/mVyNkOL4=,0,0,0,0
L/PMys/I25dC58kYXL7n19xxueg=,RYyZRs921pHySodenPh16mpRaYI=,0,0,0,0
L/PMys/I25dC58kYXL7n19xxueg=,cEwCA35F2Ljb3PYxAaJzqzAk1x4=,0,0,0,0
L/PMys/I25dC58kYXL7n19xxueg=,gHFKd6jkmZpLW2L0cnV8Byf0FVs=,0,0,0,0
DbbtRht4pze10LbDYAQAMNyLYTs=,+2EBAl8GAEaDj9WqVN7VzRkTT2g=,0,0,0,0
DbbtRht4pze10LbDYAQAMNyLYTs=,c4nQSfol2n0ia2k5HhHZpgam6MI=,0,0,0,0
DbbtRht4pze10LbDYAQAMNyLYTs=,ZW2xFvNxlv5vHnX2d3xwwK3hNsA=,0,0,0,0
DbbtRht4pze10LbDYAQAMNyLYTs=,0YXSUgRr3/On1TpX526a/4qDPjE=,0,0,0,0
DbbtRht4pze10LbDYAQAMNyLYTs=,sd/YV78nRXqXbdZebOi5qV6Ch9o=,0,0,0,0
Oez8SR3us4WC99+Bb82/bq+volE=,KruUsutKUqcUAnngejfUfIfqD3Y=,0,0,0,0
Oez8SR3us4WC99+Bb82/bq+volE=,c4Na8R0KVi7UzSx0dl7h6F/NJe8=,0,0,0,0
Oez8SR3us4WC99+Bb82/bq+volE=,wr756+HmdmcBnes6ne5N5QfjC8s=,0,0,0,0
Oez8SR3us4WC99+Bb82/bq+volE=,b7DELLqDFhLc8cJyzZI9R3UAVrM=,0,0,0,0
Oez8SR3us4WC99+Bb82/bq+volE=,oZEvZWfbifz8eC229/BP1QQ+7SM=,0,0,0,0
Oez8SR3us4WC99+Bb82/bq+volE=,bwcQYpZBHt+ieGbxyduOJpOlRw4=,0,0,0,0
Oez8SR3us4WC99+Bb82/bq+volE=,s4BbNnCwwQiNxK0f2l5yLABO0Yk=,0,0,0,0
k4BmcuXi869Dye4Gdh5KNhOzpNk=,2WKRG3gD2I+zN+jQuKBA846+Cxc=,0,0,0,0
k4BmcuXi869Dye4Gdh5KNhOzpNk=,ntP/wnKmTMhcgilBJ5bqNO6xnCA=,0,0,0,0
k4BmcuXi869Dye4Gdh5KNhOzpNk=,cnDq4UCIQ6Iak8fNaXJuiERJApI=,0,0,0,0
rVcfwpq6RlW6CaRnpM9vv3m0wRU=,t+eG0IWuHt8yvUHOMNgIGjZeyqU=,0,0,0,0
rVcfwpq6RlW6CaRnpM9vv3m0wRU=,Fzev7/6cOmy8+QzueBs+r1FqHQE=,0,0,0,0
rVcfwpq6RlW6CaRnpM9vv3m0wRU=,G8i5GGnBRoQKVpS4E6lGmGlxI2g=,0,0,0,0
O95UQQThDsofGMGu4RugtyseRT8=,+i+ZFGHtrAQ3SrrPwkmoLo/0sWM=,0,0,0,0
O95UQQThDsofGMGu4RugtyseRT8=,EBnanw2afbnanQwXOihu1ZDFX2U=,0,0,0,0
O95UQQThDsofGMGu4RugtyseRT8=,zFmcGpxPGFbnaoFx2nmN6nLwMs0=,0,0,0,0
O95UQQThDsofGMGu4RugtyseRT8=,fpdEiz25sasC0Z8xkxmlEMZWriA=,0,0,0,0
O95UQQThDsofGMGu4RugtyseRT8=,OkGp/VjTv7fA1T76YPQiT608KaA=,0,0,0,0
O95UQQThDsofGMGu4RugtyseRT8=,9e+3W231tQd7PyakgGFJENqanFk=,0,0,0,0
NCHfRxauSNIQdJvTNkFagWvRoNk=,ntP/wnKmTMhcgilBJ5bqNO6xnCA=,0,0,0,0
NCHfRxauSNIQdJvTNkFagWvRoNk=,423/IPYPLFIjO3aDpXLsLr5L0WQ=,0,0,0,0
NCHfRxauSNIQdJvTNkFagWvRoNk=,sYKplcDBMZt2tuJqrzSO8wwIVGk=,0,0,0,0
s20sWbe7ltya++BN+wxQAHYph1c=,XBC6SZ4FznF+IbKASKHCdlnrvSA=,0,0,0,0
s20sWbe7ltya++BN+wxQAHYph1c=,tCCT+O/aIeEajZ8GGNgPrg7Rb+U=,0,0,0,0
s20sWbe7ltya++BN+wxQAHYph1c=,OYzxGnYnopPx4fZH+0TvRkkH9J0=,0,0,0,0
ydVMzlcQFo4/8rFEPcePM4VGd0k=,/JQwVp8/LNee7A1K665vsqB3QtQ=,0,0,0,0
ydVMzlcQFo4/8rFEPcePM4VGd0k=,OU1eZhoBSCceBoAG7A9SunhVVyI=,0,0,0,0
ydVMzlcQFo4/8rFEPcePM4VGd0k=,ThOiYtXIm9o+PEBrKxLEWmzFhUg=,0,0,0,0
AlHxS4mzaT3IHM603wN32pkZN8c=,lLDw6G8HgBdIw5+GY8l5X4sPGpE=,0,0,0,0
AlHxS4mzaT3IHM603wN32pkZN8c=,QqG+02Fx0KX2doLyDTK24B3afS8=,0,0,0,0
AlHxS4mzaT3IHM603wN32pkZN8c=,PBUQGNZsb4z8dq/3FEZbeKypVUs=,0,0,0,0
8ZDWidjpPDKpcZ0abAR73DiXNAY=,oy82rqF/GhtVY1F8mhy40lcRJSs=,0,0,0,0
8ZDWidjpPDKpcZ0abAR73DiXNAY=,yqcHfdMsfuL+F03e9f2XL6xLqgQ=,0,0,0,0
8ZDWidjpPDKpcZ0abAR73DiXNAY=,OU1eZhoBSCceBoAG7A9SunhVVyI=,0,0,0,0
jf/M0U1o/9GwtZBb7TGUBnul0Og=,O9v2IQL8mTx0sy52iYszjdllLlE=,0,0,0,0
jf/M0U1o/9GwtZBb7TGUBnul0Og=,ntP/wnKmTMhcgilBJ5bqNO6xnCA=,0,0,0,0
jf/M0U1o/9GwtZBb7TGUBnul0Og=,x87Z7mp1hNSPYKx8EuD0gIcn7Q0=,1,1,1,1
jf/M0U1o/9GwtZBb7TGUBnul0Og=,liE2TYcPoZo9cGXuDDpx9ahwaEY=,0,0,0,0
jf/M0U1o/9GwtZBb7TGUBnul0Og=,PC3fec/W3Qzj9E2pW119W2h/sRQ=,0,0,0,0
jf/M0U1o/9GwtZBb7TGUBnul0Og=,2Scnb808WGms7mZuVvWSqy8jin4=,0,0,0,0
jf/M0U1o/9GwtZBb7TGUBnul0Og=,YK56Tp9icrq7DjyCCuvwz9q6A1o=,0,0,0,0
jf/M0U1o/9GwtZBb7TGUBnul0Og=,QqG+02Fx0KX2doLyDTK24B3afS8=,0,0,0,0
yOMtpdUSoQa+qcluSPXFuMiCNrw=,sg2iIBaRuzwlVdnV5jDAQ0ZmS4c=,0,0,0,0
yOMtpdUSoQa+qcluSPXFuMiCNrw=,OYzxGnYnopPx4fZH+0TvRkkH9J0=,0,0,0,0
yOMtpdUSoQa+qcluSPXFuMiCNrw=,h00+MC1qqXNUURT9F9KKJEeJEgE=,0,0,0,0
iISNReY38JwX4jnCv+p5YsZUJ24=,9ZHcUk46AvwCjjEtiwC152a5IaY=,0,0,0,0
iISNReY38JwX4jnCv+p5YsZUJ24=,T+OY7w/Il0pvyl+m04v2GdxHFv8=,0,0,0,0
iISNReY38JwX4jnCv+p5YsZUJ24=,RQHaWh4JMpHbnLPkt4atOqCRIVk=,0,0,0,0
qn49hRXdCAAYQJYD1lTbsppe7mk=,yf4FpUJqFZVOHGQYRuF+Ene1IlQ=,0,0,0,0
qn49hRXdCAAYQJYD1lTbsppe7mk=,ru20ltPWKBBlYt/sOvuzLE0LRc0=,0,0,0,0
qn49hRXdCAAYQJYD1lTbsppe7mk=,ErywoYd1XqJTV3dNuWufpA26A6o=,0,0,0,0
qn49hRXdCAAYQJYD1lTbsppe7mk=,BvTVDfnDh0rnyRQ7WwjA9ZAXXyo=,0,0,0,0
VMEhFRaJLfgDvYtvyQGRjZFPRuM=,5+e8V7VK0vu7pedPvuWzh2/T6g8=,0,0,0,0
VMEhFRaJLfgDvYtvyQGRjZFPRuM=,lRL0idaJhh89GlOCrLkdFgxcWvg=,0,0,0,0
VMEhFRaJLfgDvYtvyQGRjZFPRuM=,J5qMi+uW+ID6X8SdQBy9dR1/JBY=,0,0,0,0
xbbo9ZudG6Fm7mUhIttYFG81vEk=,EChotMCn5T1O9gWCqjh6QxRQypE=,0,0,0,0
xbbo9ZudG6Fm7mUhIttYFG81vEk=,BZBTBnOHZJlXLL7/biFk7bkQX0M=,0,0,0,0
xbbo9ZudG6Fm7mUhIttYFG81vEk=,peQbEox4zejO+O8LKBQql0dxm/U=,0,0,0,0
f+/ECpOR+FHxJATE/KHEsWTCKH4=,HxsWIm6rTxdQZBqIBE9AZWLjG+4=,0,0,0,0
f+/ECpOR+FHxJATE/KHEsWTCKH4=,vwqstvllXK7iN4r69NWeZVCLoGs=,0,0,0,0
f+/ECpOR+FHxJATE/KHEsWTCKH4=,+9lXr2Z0HOWUfUi0KEYLYMJCuBE=,0,0,0,0
J0dNHAXHQ5jVZ38Q3gQ/fXvrawE=,jcJDyOSk5QgPqJ9rzw6o1a6zQjY=,0,0,0,0
J0dNHAXHQ5jVZ38Q3gQ/fXvrawE=,Xya7/QbomdhcE1KWyHL4M9PdEb8=,0,0,0,0
J0dNHAXHQ5jVZ38Q3gQ/fXvrawE=,fR5sXXCgvHepTkPUzEQJn2D9PFE=,0,0,0,0
6DwHl+pQajW1A8CUtRAuXur4H8E=,yf4FpUJqFZVOHGQYRuF+Ene1IlQ=,0,0,0,0
6DwHl+pQajW1A8CUtRAuXur4H8E=,tF6odaUf5ltIUp2vc+Ec4ZaFjAI=,0,0,0,0
6DwHl+pQajW1A8CUtRAuXur4H8E=,NBr8ymIPoJ2mYFOcWGL1YtiJlsY=,0,0,0,0
6DwHl+pQajW1A8CUtRAuXur4H8E=,423/IPYPLFIjO3aDpXLsLr5L0WQ=,0,0,0,0
k2RXvT5Th3D/aJgsyEfJMhqcAQY=,8CvZcVlFVjlWQw+ZoHt/8hTxd+8=,0,0,0,0
k2RXvT5Th3D/aJgsyEfJMhqcAQY=,6hDecLH3RjO9/NG4wLflYWIJTX8=,0,0,0,0
k2RXvT5Th3D/aJgsyEfJMhqcAQY=,NM/R0zkhbz+WnQRtKPYlX/2M+LE=,0,0,0,0
k2RXvT5Th3D/aJgsyEfJMhqcAQY=,7zT3IzVvI/DxrESgi7CC2N0i6n0=,0,0,0,0
k2RXvT5Th3D/aJgsyEfJMhqcAQY=,d7OxI7GniiAK0O++6Z6dY8VuMX4=,0,0,0,0
tqRVAmTXNOCdbFio3OFDGZXnKdM=,V3mGcN7o28+JZNcgAJiN5u6Leww=,0,0,0,0
tqRVAmTXNOCdbFio3OFDGZXnKdM=,vwaJb1KKQj9L+THZPOyTMtxLwh8=,0,0,0,0
tqRVAmTXNOCdbFio3OFDGZXnKdM=,NM/R0zkhbz+WnQRtKPYlX/2M+LE=,1,0,0,1
tqRVAmTXNOCdbFio3OFDGZXnKdM=,cVgptd2E/lyP6vaGp/7zHpZL0hk=,0,0,0,0
